source_id,transit_reference_time,transit_period,transit_depth,transit_duration,ra,dec,parallax,phot_g_mean_mag
2177849036734191744,2223.768611093966,3.8095238095238093,12.97232,0.19397886,321.3774871499652,55.722933927582126,2.7693836872460755,11.0653305
4609062308806929152,2220.4165070197,0.8225104664456856,12.874332,0.059195377,268.30433503422995,37.21173673367706,1.9686113843381863,11.4699135
5622845431584511744,2212.366107493997,2.566405748748877,15.022726,0.15857762,137.3907204247036,-37.79684051492258,1.6805443000962221,13.115261
385697172809355392,2236.9394899086715,1.7559262510974538,23.671852,0.1769496,4.8592751927626,44.02759527095855,3.056659633286197,13.400405
6445881974332225536,2197.7473603956364,0.8490982576503753,13.325004,0.00040245347,289.29742997177544,-60.891762410848614,2.355288223219806,13.7523365
6220602384081327104,2198.6926223009436,0.6224634613948161,7.329216,0.08050382,215.1227581711482,-31.202069907166052,2.7763696114929735,10.862703
5836096154165283712,2193.439023447392,1.6157177018031408,16.222982,0.07481702,238.9861989393938,-56.09047508754786,1.9515966978381463,12.822049
6681720724498802176,2123.241859145054,1.6675282229151729,9.175162,0.023387041,311.04276123778305,-39.225493687433705,6.1902092345244855,9.3836775
2907577758566408960,2198.0044451544586,0.7844736965969531,14.858965,0.03490445,84.32675552537218,-27.97257572707104,2.2712937562195292,14.147024
1316708918505350528,2230.6428917944845,9.827044025157232,23.429375,0.23144929,240.5492718323535,28.169626854398295,6.148872122507193,11.003223
6910753016653587840,2258.8772266411697,2.2917382834880256,12.813456,0.1955616,315.0259708078886,-5.094870064224304,19.88583374286539,9.491504
5631530950664938240,2278.1879666170835,1.3665495989176926,24.136412,0.08470968,140.08758615109937,-31.26920865970099,1.7832097488755594,13.614754
4990044668377961984,2310.817892952026,3.4254787106498132,15.01952,0.10572684,1.0465749110529816,-47.36063493404065,2.858990048504994,12.372176
2926039005480063616,2262.6521890873278,3.216985684413704,13.397586,0.073786914,101.99424505751193,-21.91071068256136,1.254845700447222,13.2253
3105507886130792448,2228.4228186617993,0.5970256183692842,20.869064,0.040210117,102.07985829449773,-3.1021393407606364,1.3000094915494622,13.445355
2100959501399885696,2229.172027535959,1.7207853664412436,9.085894,0.12423635,289.7917597933761,39.2852657304715,2.8446094280496306,12.94631
1506159170017461888,2175.0653588703467,0.6974327500470767,11.073529,0.0626819,213.1438544482175,47.0147841152538,2.8705094191000224,12.963092
5432318139709900160,2259.3593713378414,3.5497497426431432,24.376554,0.08769723,146.98834515701554,-38.229150071886664,3.56212919093385,13.809506
4177560894633502720,2299.2473605414784,0.654505946186521,7.5171175,0.037258632,270.4441824571146,-2.970980651056183,3.325187865127393,11.677935
4334991786994866304,2232.4980094011094,0.5573328280182359,19.560528,0.034142964,256.5375548850727,-10.413007928228588,3.8179280381011926,12.238892
1541532207133249920,2188.5534833877314,1.0172836491999064,16.395031,0.14820908,188.2662025438521,44.915368399352566,3.4055440427932613,12.085042
3070964117005132416,2241.0676930822137,0.7570423868032371,14.465623,0.00039742046,123.39224456462085,-1.982787825199904,3.9752155414812806,10.912646
6614751532833886464,2231.819236208206,1.8275187777554416,26.988842,0.017038656,332.71433724352545,-30.74972095141563,2.1036145659813115,12.564566
5136559128264765184,2208.2362481225778,1.1915968589506798,13.528182,0.09312397,31.90916263471076,-20.66184185243526,4.984558021887604,12.336133
4895643593611507584,2214.594631503939,1.2161455482992205,19.140873,0.0075700055,64.87315146759602,-25.95987258471689,1.6147596994367164,12.317007
2196955937473897856,2232.9008262727234,2.3186255187924596,13.382467,0.19307071,311.8616148277357,63.410532840716186,2.4995372248128307,13.276879
2135184068555793024,2236.647096699297,1.986531317666223,14.278385,0.13741435,294.9963424697408,50.47004556288302,0.844164839115252,14.885454
990291507088739072,2247.144729422472,0.5649366423555598,9.142144,0.074854776,110.38802395728368,58.26811026231359,3.781159832799732,10.515098
6518399301667782016,2208.24635852164,1.0169112338184,10.186416,0.05442195,337.45784341160885,-48.003099770588015,7.237898245279401,9.940329
5750936092375254016,2220.5460328575336,2.1795514483119374,23.166489,0.09220473,131.5803891336058,-8.026986602122715,2.6493474337227347,12.617636
